Source,Nom,Adresse,Code Postal,libelle_geographique,code_insee,Catégorie,Label et appellation,Région,Domaine,Latitude,Longitude
Médiathèque de l'architecture et du patrimoine,Eglise,,93230.0,Romainville,93063,Monument,Monument historique,Île-de-France,Patrimoine,48.884743,
Médiathèque de l'architecture et du patrimoine,Ancienne Pharmacie Centrale,Président-Wilson (Avenue Du) 379,93210.0,Saint-Denis,93066,Monument,Monument historique,Île-de-France,Patrimoine,48.925738,
Médiathèque de l'architecture et du patrimoine,Basilique Saint-denis,,93210.0,Saint-Denis,93066,Monument,Monument historique,Île-de-France,Patrimoine,48.92671,
Médiathèque de l'architecture et du patrimoine,"Ancien Château de Vaujours, Actuellement École Fénélon",Montauban (rue De) 1,93410.0,Vaujours,93074,Monument,Monument historique,Île-de-France,Patrimoine,48.930778,
Médiathèque de l'architecture et du patrimoine,Ancienne Usine Pharmaceutique Raspail (Usine Anis Gras),Laplace (Avenue) 53,94110.0,Arcueil,94003,Monument,Monument historique,Île-de-France,Patrimoine,48.808937,
Médiathèque de l'architecture et du patrimoine,"Aqueduc des Eaux de Rungis (Également Sur Communes de Rungis, Fresnes, L'hay-Les-Roses, Cachan, Gentilly Et Paris 14)",,94110.0,Arcueil,94003,Monument,Monument historique,Île-de-France,Patrimoine,48.8052,
Médiathèque de l'architecture et du patrimoine,Maison de L'architecte Julien Heulot,Marx-Dormoy (Avenue) 108,94500.0,Champigny-sur-Marne,94017,Monument,Monument historique,Île-de-France,Patrimoine,48.806304,
Médiathèque de l'architecture et du patrimoine,Fort de Champigny,Libération (Route De La),94430.0,Chennevières-sur-Marne,94019,Monument,Monument historique,Île-de-France,Patrimoine,48.801137,
Médiathèque de l'architecture et du patrimoine,Château des Rets,Général-De-Gaulle (rue Du) 113,94430.0,Chennevières-sur-Marne,94019,Monument,Monument historique,Île-de-France,Patrimoine,48.790717,
Médiathèque de l'architecture et du patrimoine,Eglise Sainte-Colombe,,94550.0,Chevilly-Larue,94021,Monument,Monument historique,Île-de-France,Patrimoine,48.767823,
Médiathèque de l'architecture et du patrimoine,Immeuble du 18s,Eglise-Saint-Louis-Saint-Nicolas (place De L') 6,94600.0,Choisy-le-Roi,94022,Monument,Monument historique,Île-de-France,Patrimoine,48.768236,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Germain-L'auxerrois,Rosny (rue De),94120.0,Fontenay-sous-Bois,94033,Monument,Monument historique,Île-de-France,Patrimoine,48.849183,
Médiathèque de l'architecture et du patrimoine,Château de Berny,Jules-Guesde (rue) 30,94260.0,Fresnes,94034,Monument,Monument historique,Île-de-France,Patrimoine,48.759733,
Médiathèque de l'architecture et du patrimoine,"Roseraie du Conseil Général du Val-de-Marne, Ancienne Roseraie Gravereaux",Jean-Jaurès (rue) 1,94240.0,L'Haÿ-les-Roses,94038,Monument,Monument historique,Île-de-France,Patrimoine,48.777849,
Médiathèque de l'architecture et du patrimoine,Moulin À Vent (Ancien),Barbès (rue) 8,94200.0,Ivry-sur-Seine,94041,Monument,Monument historique,Île-de-France,Patrimoine,48.817297,
Médiathèque de l'architecture et du patrimoine,"Ancien Château de Brévannes, Groupe Hospitalier Emile Roux",Verdun (Avenue De) 1,94450.0,Limeil-Brévannes,94044,Monument,Monument historique,Île-de-France,Patrimoine,48.7511,
Médiathèque de l'architecture et du patrimoine,Groupe Scolaire Condorcet,Vénus (rue De) 4,94700.0,Maisons-Alfort,94046,Monument,Monument historique,Île-de-France,Patrimoine,48.80921,
Médiathèque de l'architecture et du patrimoine,Moulin de La Chaussée,Maréchal-Leclerc (rue Du) 28,94410.0,Saint-Maurice,94069,Monument,Monument historique,Île-de-France,Patrimoine,48.817799,
Médiathèque de l'architecture et du patrimoine,Château,Noiseau (rue De),94370.0,Sucy-en-Brie,94071,Monument,Monument historique,Île-de-France,Patrimoine,48.774192,
Médiathèque de l'architecture et du patrimoine,Maison du Manufacturier Gilardoni,Stalingrad (Boulevard De) 9,94320.0,Thiais,94073,Monument,Monument historique,Île-de-France,Patrimoine,48.767754,
Médiathèque de l'architecture et du patrimoine,Ancien Hôtel de La Capitainerie des Chasses,"Jean-Jaurès (rue) 87, 89, 91",94800.0,Villejuif,94076,Monument,Monument historique,Île-de-France,Patrimoine,48.792013,
Médiathèque de l'architecture et du patrimoine,Stade Karl-Marx,Karl-Marx (Avenue),94800.0,Villejuif,94076,Monument,Monument historique,Île-de-France,Patrimoine,48.784513,
Médiathèque de l'architecture et du patrimoine,Eglise,,95450.0,Ableiges,95002,Monument,Monument historique,Île-de-France,Patrimoine,49.08019,
Médiathèque de l'architecture et du patrimoine,Eglise,,95510.0,Amenucourt,95012,Monument,Monument historique,Île-de-France,Patrimoine,49.101573,
Médiathèque de l'architecture et du patrimoine,Allée Couverte des Déserts,,95100.0,Argenteuil,95018,Monument,Monument historique,Île-de-France,Patrimoine,48.948465,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Pierre-Saint-Paul,,95810.0,Arronville,95023,Monument,Monument historique,Île-de-France,Patrimoine,49.174643,
Médiathèque de l'architecture et du patrimoine,Château de Touteville,,95270.0,Asnières-sur-Oise,95026,Monument,Monument historique,Île-de-France,Patrimoine,49.139139,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Rémi,,95270.0,Asnières-sur-Oise,95026,Monument,Monument historique,Île-de-France,Patrimoine,49.139139,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Martin,,95570.0,Attainville,95028,Monument,Monument historique,Île-de-France,Patrimoine,49.05584,
Médiathèque de l'architecture et du patrimoine,Eglise Notre-Dame,,95430.0,Auvers-sur-Oise,95039,Monument,Monument historique,Île-de-France,Patrimoine,49.073231,
Médiathèque de l'architecture et du patrimoine,Maison-Atelier de Daubigny,Daubigny (rue) 61,95430.0,Auvers-sur-Oise,95039,Monument,Monument historique,Île-de-France,Patrimoine,49.073035,
Médiathèque de l'architecture et du patrimoine,Eglise (Ancienne),,95420.0,Banthelu,95046,Monument,Monument historique,Île-de-France,Patrimoine,49.125594,
Médiathèque de l'architecture et du patrimoine,"Relais de Poste (Ancien) , Dit Hôtel du Croissant",Basse-De-La-Vallée (rue) 2,95260.0,Beaumont-sur-Oise,95052,Monument,Monument historique,Île-de-France,Patrimoine,49.144012,
Médiathèque de l'architecture et du patrimoine,Eglise Sainte-Marie-Madeleine,,95750.0,Le Bellay-en-Vexin,95054,Monument,Monument historique,Île-de-France,Patrimoine,49.151876,
Médiathèque de l'architecture et du patrimoine,Calvaire de Pierre du 16s,Dans L'ancien Cimetière,95660.0,Champagne-sur-Oise,95134,Monument,Monument historique,Île-de-France,Patrimoine,49.1332401677828,
Médiathèque de l'architecture et du patrimoine,Croix de Cimetière du 14s,,95510.0,Chérence,95157,Monument,Monument historique,Île-de-France,Patrimoine,49.086774,
Médiathèque de l'architecture et du patrimoine,Eglise,,95830.0,Cormeilles-en-Vexin,95177,Monument,Monument historique,Île-de-France,Patrimoine,49.115774,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Martin,,95800.0,Courdimanche,95183,Monument,Monument historique,Île-de-France,Patrimoine,49.040461,
Médiathèque de l'architecture et du patrimoine,"Petit Château, Actuellement Service Social",Petit-Château (Boulevard Du) 14,95600.0,Eaubonne,95203,Monument,Monument historique,Île-de-France,Patrimoine,48.990423,
Médiathèque de l'architecture et du patrimoine,Croix de Cimetière,,95380.0,Épiais-lès-Louvres,95212,Monument,Monument historique,Île-de-France,Patrimoine,49.028493,
Médiathèque de l'architecture et du patrimoine,Eglise,,95830.0,Frémécourt,95254,Monument,Monument historique,Île-de-France,Patrimoine,49.123665,
Médiathèque de l'architecture et du patrimoine,Eglise (Restes de L'ancienne),,95650.0,Génicourt,95271,Monument,Monument historique,Île-de-France,Patrimoine,49.093132,
Médiathèque de l'architecture et du patrimoine,Colombier,,95640.0,Haravilliers,95298,Monument,Monument historique,Île-de-France,Patrimoine,49.174344,
Médiathèque de l'architecture et du patrimoine,Eglise,,95640.0,Le Heaulme,95303,Monument,Monument historique,Île-de-France,Patrimoine,49.167276,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Martin,,95290.0,L'Isle-Adam,95313,Monument,Monument historique,Île-de-France,Patrimoine,49.10972,
Médiathèque de l'architecture et du patrimoine,Pavillon Chinois de Cassan,,95290.0,L'Isle-Adam,95313,Monument,Monument historique,Île-de-France,Patrimoine,49.10972,
Médiathèque de l'architecture et du patrimoine,Eglise Notre-Dame,,95280.0,Jouy-le-Moutier,95323,Monument,Monument historique,Île-de-France,Patrimoine,49.012521,
Médiathèque de l'architecture et du patrimoine,Menhir,,95280.0,Jouy-le-Moutier,95323,Monument,Monument historique,Île-de-France,Patrimoine,49.012521,
Médiathèque de l'architecture et du patrimoine,Abbaye D'hérivaux (Ancienne),,95270.0,Luzarches,95352,Monument,Monument historique,Île-de-France,Patrimoine,49.11277,
Médiathèque de l'architecture et du patrimoine,Eglise,,95560.0,Maffliers,95353,Monument,Monument historique,Île-de-France,Patrimoine,49.086107,
Médiathèque de l'architecture et du patrimoine,Maison des Bôves,Moulin-De-La-Planche (rue Du),95420.0,Magny-en-Vexin,95355,Monument,Monument historique,Île-de-France,Patrimoine,49.160085,
Médiathèque de l'architecture et du patrimoine,Maison Dite de Henri Ii,Carnot (rue) 34,95420.0,Magny-en-Vexin,95355,Monument,Monument historique,Île-de-France,Patrimoine,49.154963,
Médiathèque de l'architecture et du patrimoine,Domaine du Château,,95650.0,Montgeroult,95422,Monument,Monument historique,Île-de-France,Patrimoine,49.088316,
Médiathèque de l'architecture et du patrimoine,Eglise,,95770.0,Montreuil-sur-Epte,95429,Monument,Monument historique,Île-de-France,Patrimoine,49.172428,
Médiathèque de l'architecture et du patrimoine,Croix devant L'église,,95560.0,Montsoult,95430,Monument,Monument historique,Île-de-France,Patrimoine,49.070128,
Médiathèque de l'architecture et du patrimoine,Eglise,,95640.0,Moussy,95438,Monument,Monument historique,Île-de-France,Patrimoine,49.137424,
Médiathèque de l'architecture et du patrimoine,Manoir (Ancien),Pierre-Pilon (rue),95690.0,Nesles-la-Vallée,95446,Monument,Monument historique,Île-de-France,Patrimoine,49.128826,
Médiathèque de l'architecture et du patrimoine,Polissoir de La Forêt du Lay,,95690.0,Nesles-la-Vallée,95446,Monument,Monument historique,Île-de-France,Patrimoine,49.126337,
Médiathèque de l'architecture et du patrimoine,Croix Romane,,95690.0,Nesles-la-Vallée,95446,Monument,Monument historique,Île-de-France,Patrimoine,49.126337,
Médiathèque de l'architecture et du patrimoine,Domaine de Nointel,,95590.0,Nointel,95452,Monument,Monument historique,Île-de-France,Patrimoine,49.129721,
Médiathèque de l'architecture et du patrimoine,Croix de Cimetière du 15s,,95420.0,Omerville,95462,Monument,Monument historique,Île-de-France,Patrimoine,49.149333,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Martin,,95420.0,Omerville,95462,Monument,Monument historique,Île-de-France,Patrimoine,49.149333,
Médiathèque de l'architecture et du patrimoine,Colombier Ou Pigeonnier de Boulonville,Maréchal-Joffre (rue Du) 84,95620.0,Parmain,95480,Monument,Monument historique,Île-de-France,Patrimoine,49.134877,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Samson,,95780.0,La Roche-Guyon,95523,Monument,Monument historique,Île-de-France,Patrimoine,49.079894,
Médiathèque de l'architecture et du patrimoine,Maison de L'escuyer,Paris (rue De) 34,95350.0,Saint-Brice-sous-Forêt,95539,Monument,Monument historique,Île-de-France,Patrimoine,48.998906,
Médiathèque de l'architecture et du patrimoine,Château de Magnitot,,95420.0,Saint-Gervais,95554,Monument,Monument historique,Île-de-France,Patrimoine,49.165627,
Médiathèque de l'architecture et du patrimoine,Dolmen Dit Pierre Turquaise,,95270.0,Saint-Martin-du-Tertre,95566,Monument,Monument historique,Île-de-France,Patrimoine,49.098974,
Médiathèque de l'architecture et du patrimoine,Ancienne Abbaye de Maubuisson,,95310.0,Saint-Ouen-l'Aumône,95572,Monument,Monument historique,Île-de-France,Patrimoine,49.045851,
Médiathèque de l'architecture et du patrimoine,Moulin À Vent Dit Moulin Trouillet,Moulins (Chemin Des),95110.0,Sannois,95582,Monument,Monument historique,Île-de-France,Patrimoine,48.967701,
Médiathèque de l'architecture et du patrimoine,Eglise,,95470.0,Survilliers,95604,Monument,Monument historique,Île-de-France,Patrimoine,49.098655,
Médiathèque de l'architecture et du patrimoine,Eglise,,95570.0,Villaines-sous-Bois,95660,Monument,Monument historique,Île-de-France,Patrimoine,49.076708,
Médiathèque de l'architecture et du patrimoine,Domaine de La Grange Cistercienne de Vollerand,,95380.0,Villeron,95675,Monument,Monument historique,Île-de-France,Patrimoine,49.058469,
Médiathèque de l'architecture et du patrimoine,Eglise,,95510.0,Villers-en-Arthies,95676,Monument,Monument historique,Île-de-France,Patrimoine,49.085197,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Eterne (Ancienne) Ou Église Saint-Didier,,95400.0,Villiers-le-Bel,95680,Monument,Monument historique,Île-de-France,Patrimoine,49.003929,
Médiathèque de l'architecture et du patrimoine,Monument Aux Morts,,97139.0,Les Abymes,97101,Monument,Monument historique,Guadeloupe,Patrimoine,16.264361,
Médiathèque de l'architecture et du patrimoine,Maison Matis,Amédée-Fengarol (rue) 256,97100.0,Basse-Terre,97105,Monument,Monument historique,Guadeloupe,Patrimoine,15.990881,
Médiathèque de l'architecture et du patrimoine,Maison Coquille Ou Maison Turlet,Léonard (rue) 4,97100.0,Basse-Terre,97105,Monument,Monument historique,Guadeloupe,Patrimoine,15.995001,
Médiathèque de l'architecture et du patrimoine,Palais D'orléans Ou Palais du Gouverneur,,97100.0,Basse-Terre,97105,Monument,Monument historique,Guadeloupe,Patrimoine,15.9986,
Médiathèque de l'architecture et du patrimoine,Palais du Conseil Général,République (rue De La),97100.0,Basse-Terre,97105,Monument,Monument historique,Guadeloupe,Patrimoine,15.9937,
Médiathèque de l'architecture et du patrimoine,"Fort Saint-Charles, Fort Richepance Ou Fort delgrès, Puis Laboratoire de Vulcanologie",,97100.0,Basse-Terre,97105,Monument,Monument historique,Guadeloupe,Patrimoine,15.9986,
Médiathèque de l'architecture et du patrimoine,Eglise Notre-Dame du Mont-Carmel,Mont-Carmel (Allée Du),97100.0,Basse-Terre,97105,Monument,Monument historique,Guadeloupe,Patrimoine,15.989996,
Médiathèque de l'architecture et du patrimoine,Roches Gravées À L'embouchure du Pérou,,97130.0,Capesterre-Belle-Eau,97107,Monument,Monument historique,Guadeloupe,Patrimoine,16.047708,
Médiathèque de l'architecture et du patrimoine,"Indigoterie "" Le Gouffre """,,97140.0,Capesterre-de-Marie-Galante,97108,Monument,Monument historique,Guadeloupe,Patrimoine,15.915025,
Médiathèque de l'architecture et du patrimoine,Grotte Ornée Dite Morne-Rita,,97140.0,Capesterre-de-Marie-Galante,97108,Monument,Monument historique,Guadeloupe,Patrimoine,15.915025,
Médiathèque de l'architecture et du patrimoine,Habitation Bisdary,Jésuites (Allée Des) 36,97113.0,Gourbeyre,97109,Monument,Monument historique,Guadeloupe,Patrimoine,15.9879,
Médiathèque de l'architecture et du patrimoine,"Station Météorologique, Située À La Pointe des Châteaux Sur L'île de La Désirade",,97127.0,La Désirade,97110,Monument,Monument historique,Guadeloupe,Patrimoine,16.313226,
Médiathèque de l'architecture et du patrimoine,Phare de L'îlet de Petite-Terre,,97127.0,La Désirade,97110,Monument,Monument historique,Guadeloupe,Patrimoine,16.313226,
Médiathèque de l'architecture et du patrimoine,Fort L'union,,97190.0,Le Gosier,97113,Monument,Monument historique,Guadeloupe,Patrimoine,16.227673,
Médiathèque de l'architecture et du patrimoine,"""abri Patate""",,97160.0,Le Moule,97117,Monument,Monument historique,Guadeloupe,Patrimoine,16.3357,
Médiathèque de l'architecture et du patrimoine,Monument Aux Morts,Jean Jaures (rue),97131.0,Petit-Canal,97119,Monument,Monument historique,Guadeloupe,Patrimoine,16.390065,
Médiathèque de l'architecture et du patrimoine,"Ancienne Bibliothèque Mortenol, Actuellement École Maternelle",Alsace-Lorraine (rue) 7bis,97110.0,Pointe-à-Pitre,97120,Monument,Monument historique,Guadeloupe,Patrimoine,16.23832,
Médiathèque de l'architecture et du patrimoine,Ancien Entrepôt,Lefebvre (Quai),97110.0,Pointe-à-Pitre,97120,Monument,Monument historique,Guadeloupe,Patrimoine,16.239509,
Médiathèque de l'architecture et du patrimoine,Mairie,,97116.0,Pointe-Noire,97121,Monument,Monument historique,Guadeloupe,Patrimoine,16.224957,
Médiathèque de l'architecture et du patrimoine,Habitation Mont-Carmel,,97120.0,Saint-Claude,97124,Monument,Monument historique,Guadeloupe,Patrimoine,16.027184,
Médiathèque de l'architecture et du patrimoine,Bloc Gravé Et Polissoirs Situés Dans La Rivière La Ramée,,97115.0,Sainte-Rose,97129,Monument,Monument historique,Guadeloupe,Patrimoine,16.304022,
Médiathèque de l'architecture et du patrimoine,Fort Napoléon,Sur L'île Des Saintes,97137.0,Terre-de-Haut,97131,Monument,Monument historique,Guadeloupe,Patrimoine,15.871965,
Médiathèque de l'architecture et du patrimoine,"Ensemble de Polissoirs Et de Roches Gravées, Situés Dans La Rivière du Petit Carbet",,97114.0,Trois-Rivières,97132,Monument,Monument historique,Guadeloupe,Patrimoine,15.980776,
Médiathèque de l'architecture et du patrimoine,Ensemble de Roches Gravées Et de Polissoirs Précolombiens Situés À L'anse des Galets,,97114.0,Trois-Rivières,97132,Monument,Monument historique,Guadeloupe,Patrimoine,15.980776,
Médiathèque de l'architecture et du patrimoine,Eglise,,97141.0,Vieux-Fort,97133,Monument,Monument historique,Guadeloupe,Patrimoine,15.954694,
Médiathèque de l'architecture et du patrimoine,Habitation Caféière La Grivelière,,97119.0,Vieux-Habitants,97134,Monument,Monument historique,Guadeloupe,Patrimoine,16.068145,
Médiathèque de l'architecture et du patrimoine,Site du Plessis 2,,97119.0,Vieux-Habitants,97134,Monument,Monument historique,Guadeloupe,Patrimoine,16.068145,
Médiathèque de l'architecture et du patrimoine,Eglise de L'immaculée Conception,,97216.0,L'Ajoupa-Bouillon,97201,Monument,Monument historique,Martinique,Patrimoine,14.816573,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Henri,,97217.0,Les Anses-d'Arlet,97202,Monument,Monument historique,Martinique,Patrimoine,14.493558,
Médiathèque de l'architecture et du patrimoine,Habitation Leyritz,,97218.0,Basse-Pointe,97203,Monument,Monument historique,Martinique,Patrimoine,14.849598,
Médiathèque de l'architecture et du patrimoine,Presbytère Avec Son Enclos,,97221.0,Le Carbet,97204,Monument,Monument historique,Martinique,Patrimoine,14.704178,
Médiathèque de l'architecture et du patrimoine,Maison Taïlamé,,97221.0,Le Carbet,97204,Monument,Monument historique,Martinique,Patrimoine,14.704178,
Médiathèque de l'architecture et du patrimoine,Maison du Gaoulé Et Moulin,,97223.0,Le Diamant,97206,Monument,Monument historique,Martinique,Patrimoine,14.486362,
Médiathèque de l'architecture et du patrimoine,Maison,Professeur-Raymond-Garcin (rue Du) 43,97200.0,Fort-de-France,97209,Monument,Monument historique,Martinique,Patrimoine,14.617978,
Médiathèque de l'architecture et du patrimoine,Eglise Notre-Dame du Rosaire,Redoute (Route De La) 239,97200.0,Fort-de-France,97209,Monument,Monument historique,Martinique,Patrimoine,14.62953,
Médiathèque de l'architecture et du patrimoine,Maison,Révérend-Père-Pinchon (rue Du) 8,97200.0,Fort-de-France,97209,Monument,Monument historique,Martinique,Patrimoine,14.608473,
Médiathèque de l'architecture et du patrimoine,Eglise Sainte-Thérèse,,97200.0,Fort-de-France,97209,Monument,Monument historique,Martinique,Patrimoine,14.651084,
Médiathèque de l'architecture et du patrimoine,"Fort desaix, Situé Quartier desaix",,97200.0,Fort-de-France,97209,Monument,Monument historique,Martinique,Patrimoine,14.651084,
Médiathèque de l'architecture et du patrimoine,Vieux Moulin de Didier,Didier (Route De),97200.0,Fort-de-France,97209,Monument,Monument historique,Martinique,Patrimoine,14.638428,
Médiathèque de l'architecture et du patrimoine,Maison Didier,Martin-Luther-King (rue) 17,97200.0,Fort-de-France,97209,Monument,Monument historique,Martinique,Patrimoine,14.608668,
Médiathèque de l'architecture et du patrimoine,Fontaine Gueydon,Amiral-Gueydon (Boulevard),97200.0,Fort-de-France,97209,Monument,Monument historique,Martinique,Patrimoine,14.651084,
Médiathèque de l'architecture et du patrimoine,Maison de L'ilet Oscar,,97240.0,Le François,97210,Monument,Monument historique,Martinique,Patrimoine,14.609941,
Médiathèque de l'architecture et du patrimoine,Église Notre-Dame-de-La Visitation,,97213.0,Gros-Morne,97212,Monument,Monument historique,Martinique,Patrimoine,14.707928,
Médiathèque de l'architecture et du patrimoine,deux Fontaines Au Centre du Bourg,Emile-Berlan (place),97232.0,Le Lamentin,97213,Monument,Monument historique,Martinique,Patrimoine,14.61586,
Médiathèque de l'architecture et du patrimoine,Eglise Sainte-Hyacinthe,,97214.0,Le Lorrain,97214,Monument,Monument historique,Martinique,Patrimoine,14.821447,
Médiathèque de l'architecture et du patrimoine,Site Archéologique de Vivé,,97214.0,Le Lorrain,97214,Monument,Monument historique,Martinique,Patrimoine,14.821447,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Etienne,Joffre (place),97290.0,Le Marin,97217,Monument,Monument historique,Martinique,Patrimoine,14.479987,
Médiathèque de l'architecture et du patrimoine,Eglise Paroissiale Saint-Joseph,,97250.0,Le Prêcheur,97219,Monument,Monument historique,Martinique,Patrimoine,14.806872,
Médiathèque de l'architecture et du patrimoine,Habitation Bord de Mer,,97231.0,Le Robert,97222,Monument,Monument historique,Martinique,Patrimoine,14.676261,
Médiathèque de l'architecture et du patrimoine,Habitation Gaschette,,97231.0,Le Robert,97222,Monument,Monument historique,Martinique,Patrimoine,14.676261,
Médiathèque de l'architecture et du patrimoine,Habitation Perrinelle,,97250.0,Saint-Pierre,97225,Monument,Monument historique,Martinique,Patrimoine,14.758015,
Médiathèque de l'architecture et du patrimoine,Habitation Les Anglais des Grottes (Ruines),,97227.0,Sainte-Anne,97226,Monument,Monument historique,Martinique,Patrimoine,14.437983,
Médiathèque de l'architecture et du patrimoine,Ensemble Immobilier Dit Habitation Saint-Jacques,,97230.0,Sainte-Marie,97228,Monument,Monument historique,Martinique,Patrimoine,14.771844,
Médiathèque de l'architecture et du patrimoine,Habitation Fond Roussseau,,97233.0,Schoelcher,97229,Monument,Monument historique,Martinique,Patrimoine,14.626044,
Médiathèque de l'architecture et du patrimoine,"Phare de La Caravelle, Situé Pointe de La Caravelle",,97220.0,La Trinité,97230,Monument,Monument historique,Martinique,Patrimoine,14.734188,
Médiathèque de l'architecture et du patrimoine,Ancien Hôpital de L'île Royale,Dans Les Îles Du Salut,97300.0,Cayenne,97302,Monument,Monument historique,Guyane,Patrimoine,5.284928,
Médiathèque de l'architecture et du patrimoine,Immeuble,Général-De-Gaulle (Avenue Du) 14,97300.0,Cayenne,97302,Monument,Monument historique,Guyane,Patrimoine,4.938225,
Médiathèque de l'architecture et du patrimoine,Immeuble Prévot,Léopold-Heder (Avenue) 14,97300.0,Cayenne,97302,Monument,Monument historique,Guyane,Patrimoine,4.941148,
Médiathèque de l'architecture et du patrimoine,"Maison Ceïde, Actuelle Galerie des Trois-Fontaines",Général-De-Gaulle (Avenue Du) 48,97300.0,Cayenne,97302,Monument,Monument historique,Guyane,Patrimoine,4.938839,
Médiathèque de l'architecture et du patrimoine,"Maison de Dreyfus, Sur L'île du Diable",Dans Les Îles Du Salut,97300.0,Cayenne,97302,Monument,Monument historique,Guyane,Patrimoine,5.284928,
Médiathèque de l'architecture et du patrimoine,"Magasin du Port (Ancienne Boulangerie) , Sur L'île Royale",Dans Les Îles Du Salut,97300.0,Cayenne,97302,Monument,Monument historique,Guyane,Patrimoine,5.284928,
Médiathèque de l'architecture et du patrimoine,"Iles du Salut - Îles Royale, Saint-Joseph Et du Diable",,97300.0,Cayenne,97302,Monument,Monument historique,Guyane,Patrimoine,5.284928,
Médiathèque de l'architecture et du patrimoine,Conseil Général,Grenoble (place De),97300.0,Cayenne,97302,Monument,Monument historique,Guyane,Patrimoine,4.941716,
Médiathèque de l'architecture et du patrimoine,Collège Eugène Nonnon,Léopold-Héder (Avenue) 22,97300.0,Cayenne,97302,Monument,Monument historique,Guyane,Patrimoine,4.941426,
Médiathèque de l'architecture et du patrimoine,Immeuble,Liberté (Avenue De La) 11,97300.0,Cayenne,97302,Monument,Monument historique,Guyane,Patrimoine,4.935246,
Médiathèque de l'architecture et du patrimoine,Presbytère D'iracoubo,,97350.0,Iracoubo,97303,Monument,Monument historique,Guyane,Patrimoine,5.488326,
Médiathèque de l'architecture et du patrimoine,Eglise Saint-Joseph,,97350.0,Iracoubo,97303,Monument,Monument historique,Guyane,Patrimoine,5.488326,
Médiathèque de l'architecture et du patrimoine,Ecole de Montjoly (Ancienne),,97354.0,Remire-Montjoly,97309,Monument,Monument historique,Guyane,Patrimoine,4.892072,
Médiathèque de l'architecture et du patrimoine,Site À Polissoirs de Montravel,,97354.0,Remire-Montjoly,97309,Monument,Monument historique,Guyane,Patrimoine,4.892072,
Médiathèque de l'architecture et du patrimoine,Le Serpent de Pascaud,,97354.0,Remire-Montjoly,97309,Monument,Monument historique,Guyane,Patrimoine,4.892072,
Médiathèque de l'architecture et du patrimoine,Ancienne École du Bourg de Remire,Mahury (Route Du) 416,97354.0,Remire-Montjoly,97309,Monument,Monument historique,Guyane,Patrimoine,4.886134,
Médiathèque de l'architecture et du patrimoine,Subdivision de L'équipement,Ponts-Et-Chaussées (rue Des),97320.0,Saint-Laurent-du-Maroni,97311,Monument,Monument historique,Guyane,Patrimoine,5.459947,
Médiathèque de l'architecture et du patrimoine,Eglise Paroissiale Dédiée À Saint-Laurent,Colonel-Chandon (Avenue Du),97320.0,Saint-Laurent-du-Maroni,97311,Monument,Monument historique,Guyane,Patrimoine,5.503617,
Médiathèque de l'architecture et du patrimoine,Sous-Préfecture,Général-De-Gaulle (Avenue) 4,97320.0,Saint-Laurent-du-Maroni,97311,Monument,Monument historique,Guyane,Patrimoine,5.504835,
Médiathèque de l'architecture et du patrimoine,"""""immeuble Dit ""maison Bleue"", Sis À L'angle des Rues Montravel Et Tourtet""""",Montravel (rue) 26,97320.0,Saint-Laurent-du-Maroni,97311,Monument,Monument historique,Guyane,Patrimoine,5.502265,
Médiathèque de l'architecture et du patrimoine,La Roche Crabe,,97330.0,Camopi,97356,Monument,Monument historique,Guyane,Patrimoine,2.734405,
Médiathèque de l'architecture et du patrimoine,Temple de L'union,,97412.0,Bras-Panon,97402,Monument,Monument historique,La Réunion,Patrimoine,-20.994691,
Médiathèque de l'architecture et du patrimoine,Villa des Brises,Maxime-Payet (rue) 96,97429.0,Petite-Île,97405,Monument,Monument historique,La Réunion,Patrimoine,-21.369562,
Médiathèque de l'architecture et du patrimoine,Maison Dite des Ingénieurs,"Amiral-Bosse (rue) 592, 608",97420.0,Le Port,97407,Monument,Monument historique,La Réunion,Patrimoine,-20.9368,
Médiathèque de l'architecture et du patrimoine,"Cheminée Dite ""le Colosse""",,97440.0,Saint-André,97409,Monument,Monument historique,La Réunion,Patrimoine,-20.957885,
Médiathèque de l'architecture et du patrimoine,"Maison Martin Ou Martin Valliamé, Actuellement Office du Tourisme de Saint-André",Lagourgue (Chemin),97440.0,Saint-André,97409,Monument,Monument historique,La Réunion,Patrimoine,-20.947959,
Médiathèque de l'architecture et du patrimoine,Eglise Sainte-Anne,,97437.0,Saint-Benoît,97410,Monument,Monument historique,La Réunion,Patrimoine,-21.06872,
Médiathèque de l'architecture et du patrimoine,Villa du Général,Paris (rue De) 49,97400.0,Saint-Denis,97411,Monument,Monument historique,La Réunion,Patrimoine,-20.884447,
